date,source,country,city,lat,lon,un_country,development_level,gdp_per_capita,gdp_volume,hdi,ECI,population,year,ted_total_per_city
2017-09-30T00:00:00Z,TED,malaysia,petaling jaya,3.1278871,101.5944885,malaysia,Developing economies,30004,9.33278E+11,0.804,0.971372,215152,2017,7
2017-10-28T00:00:00Z,TED,india,gurugram,28.4594965,77.0266383,india,Developing economies,7169,9.59684E+12,0.647,0.359807,197340,2017,21
2017-11-04T00:00:00Z,TED,slovenia,velenje,46.3622743,15.1106582,slovenia,Developed economies,36153,74706917047,0.902,1.4319,NA,2017,1
2017-09-29T00:00:00Z,TED,taiwan,taipei,25.0329694,121.5654177,china,Developing economies,50500,1.189E+12,NA,NA,6900273,2017,62
2017-11-17T00:00:00Z,TED,croatia,bjelovar,45.8987972,16.8423093,croatia,Developed economies,26296,1.08457E+11,0.837,0.623091,NA,2017,4
2017-08-25T00:00:00Z,TED,croatia,bjelovar,45.8987972,16.8423093,croatia,Developed economies,26296,1.08457E+11,0.837,0.623091,NA,2017,4
2017-11-20T00:00:00Z,TED,united states,baltimore,39.2903848,-76.6121893,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,614664,2017,17
2017-10-21T00:00:00Z,TED,malaysia,kuala lumpur,3.139003,101.686855,malaysia,Developing economies,30004,9.33278E+11,0.804,0.971372,1824323,2017,21
2017-12-18T00:00:00Z,TED,germany,munich,48.1351253,11.5819805,germany,Developed economies,52574,4.34563E+12,0.939,2.07537,1456039,2017,19
2017-12-02T00:00:00Z,TED,spain,valencia,39.4699075,-0.3762881,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,789610,2017,16
2017-10-08T00:00:00Z,TED,india,sirukalathur,12.9686628,80.0562864,india,Developing economies,7169,9.59684E+12,0.647,0.359807,NA,2017,2
2017-12-16T00:00:00Z,TED,india,bengaluru,12.9715987,77.5945627,india,Developing economies,7169,9.59684E+12,0.647,0.359807,8425970,2017,105
2017-11-29T00:00:00Z,TED,france,troyes,48.2973451,4.0744009,france,Developed economies,44256,2.95918E+12,0.891,1.38964,61703,2017,2
2017-09-06T00:00:00Z,TED,australia,sydney,-33.8688197,151.2092955,australia,Developed economies,49654,1.22157E+12,0.938,8.63E-02,232926,2017,28
2017-09-18T00:00:00Z,TED,united states,santa clara,37.3541079,-121.9552356,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,125948,2017,27
2017-11-17T00:00:00Z,TED,mexico,torreÃ³n,25.5428443,-103.4067861,mexico,Developing economies,19432,2.4247E+12,0.767,1.09955,1144000,2017,2
2017-10-15T00:00:00Z,TED,united arab emirates,abu dhabi,24.453884,54.3773438,united arab emirates,Developing economies,73356,6.95942E+11,0.866,0.128674,527000,2017,18
2017-09-03T00:00:00Z,TED,germany,berlin,52.5143543,13.3944141,germany,Developed economies,52574,4.34563E+12,0.939,2.07537,3613495,2017,26
2017-11-03T00:00:00Z,TED,united states,el paso,31.7618778,-106.4850217,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,683080,2017,8
2017-11-04T00:00:00Z,TED,portugal,porto,41.1579438,-8.6291053,portugal,Developed economies,32554,3.35319E+11,0.85,0.258555,214353,2017,19
2017-11-04T00:00:00Z,TED,united states,kansas city,39.0997265,-94.5785667,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,151709,2017,19
2017-10-19T00:00:00Z,TED,china,shanghai,31.230416,121.473701,china,Developing economies,16782,2.32668E+13,0.758,0.691307,24256800,2017,89
2017-10-08T00:00:00Z,TED,india,hyderabad,17.385044,78.486671,india,Developing economies,7169,9.59684E+12,0.647,0.359807,6376000,2017,78
2017-06-17T00:00:00Z,TED,china,beijing,39.9041999,116.4073963,china,Developing economies,16782,2.32668E+13,0.758,0.691307,21516000,2017,89
2017-08-12T00:00:00Z,TED,syria,damascus,33.5138073,36.2765279,syria,Developing economies,2033,40405006007,0.549,-0.744963,1680000,2017,19
2017-10-16T00:00:00Z,TED,mexico,mexico city,19.4326077,-99.133208,mexico,Developing economies,19432,2.4247E+12,0.767,1.09955,9041395,2017,48
2017-10-15T00:00:00Z,TED,india,raipur,21.2513844,81.6296413,india,Developing economies,7169,9.59684E+12,0.647,0.359807,875000,2017,8
2017-11-11T00:00:00Z,TED,turkey,iÌ‡stanbul,41.0082376,28.9783589,turkey,Developing economies,27879,2.26101E+12,0.807,0.175726,14025000,2017,87
2017-09-28T00:00:00Z,TED,switzerland,zÃ¼rich,47.3768866,8.541694,switzerland,Developed economies,66300,5.60354E+11,0.946,2.24386,409241,2017,16
2017-09-09T00:00:00Z,TED,india,pune,18.5204303,73.8567437,india,Developing economies,7169,9.59684E+12,0.647,0.359807,4672000,2017,62
2017-09-06T00:00:00Z,TED,united states,pembroke,34.6801626,-79.1950373,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,18230,2017,10
2017-09-23T00:00:00Z,TED,egypt,cairo,30.0444196,31.2357116,egypt,Developing economies,11742,1.13243E+12,0.7,-0.319753,10230350,2017,53
2017-11-03T00:00:00Z,TED,japan,minato city,35.6580813,139.7515077,japan,Developed economies,41959,5.3198E+12,0.915,2.30938,NA,2017,6
2017-11-05T00:00:00Z,TED,india,thiruvananthapuram,8.5241391,76.9366376,india,Developing economies,7169,9.59684E+12,0.647,0.359807,954000,2017,4
2017-09-14T00:00:00Z,TED,czechia,prague,50.0755381,14.4378005,the czech republic,Developed economies,38020,4.02796E+11,0.891,1.6431,1294513,2017,25
2017-11-18T00:00:00Z,TED,south korea,ulsan,35.5383773,129.3113596,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,1165646,2017,5
2017-11-10T00:00:00Z,TED,india,new delhi,28.6139391,77.2090212,india,Developing economies,7169,9.59684E+12,0.647,0.359807,317797,2017,68
2017-10-02T00:00:00Z,TED,turkey,ankara,39.9333635,32.8597419,turkey,Developing economies,27879,2.26101E+12,0.807,0.175726,3716000,2017,18
2017-10-14T00:00:00Z,TED,india,roorkee,29.8542626,77.8880002,india,Developing economies,7169,9.59684E+12,0.647,0.359807,NA,2017,4
2017-12-16T00:00:00Z,TED,india,navi mumbai,19.0330488,73.0296625,india,Developing economies,7169,9.59684E+12,0.647,0.359807,NA,2017,8
2017-09-09T00:00:00Z,TED,united states,albuquerque,35.0843859,-106.650422,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,559277,2017,31
2017-08-15T00:00:00Z,TED,united states,fountain hills,33.6042079,-111.7256936,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,24583,2017,7
2017-10-07T00:00:00Z,TED,united states,stroudsburg,40.9867609,-75.1946248,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,5511,2017,4
2017-10-19T00:00:00Z,TED,brazil,balneÃ¡rio camboriÃº,-27.0015966,-48.6379041,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,131727,2017,8
2017-11-23T00:00:00Z,TED,panama,panamÃ¡,8.9889883,-79.5280264,panama,Developing economies,24472,1.00501E+11,0.795,0.119062,NA,2017,1
2017-11-10T00:00:00Z,TED,north macedonia,skopje,42.0050274,21.4407659,north macedonia,Transition economies,15299,31852356726,0.759,-0.290303,546824,2017,25
2017-12-12T00:00:00Z,TED,spain,barcelona,41.3850639,2.1734035,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,1620576,2017,76
2017-11-05T00:00:00Z,TED,india,mathura,27.4924134,77.673673,india,Developing economies,7169,9.59684E+12,0.647,0.359807,330511,2017,3
2017-12-17T00:00:00Z,TED,united states,palo alto,37.4418834,-122.1430195,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,67178,2017,14
2017-10-04T00:00:00Z,TED,india,pune,18.5204303,73.8567437,india,Developing economies,7169,9.59684E+12,0.647,0.359807,4672000,2017,62
2017-11-10T00:00:00Z,TED,brazil,fortaleza,-3.7327144,-38.5269981,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,2609716,2017,3
2017-09-25T00:00:00Z,TED,united states,cambridge,42.3736158,-71.1097335,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,110651,2017,26
2017-09-13T00:00:00Z,TED,india,new delhi,28.6139391,77.2090212,india,Developing economies,7169,9.59684E+12,0.647,0.359807,317797,2017,68
2017-11-10T00:00:00Z,TED,united kingdom,forres,57.609791,-3.61998,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,NA,2017,8
2017-11-08T00:00:00Z,TED,switzerland,carouge,46.1829674,6.1378539,switzerland,Developed economies,66300,5.60354E+11,0.946,2.24386,NA,2017,5
2017-12-17T00:00:00Z,TED,china,chengdu,30.572815,104.066801,china,Developing economies,16782,2.32668E+13,0.758,0.691307,8972000,2017,20
2017-10-28T00:00:00Z,TED,india,mumbai,19.0759837,72.8776559,india,Developing economies,7169,9.59684E+12,0.647,0.359807,12478447,2017,93
2017-11-02T00:00:00Z,TED,united states,oneonta,42.4528571,-75.0637746,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,17422,2017,4
2017-12-14T00:00:00Z,TED,kuwait,kuwait city,29.375859,47.9774052,kuwait,Developing economies,72622,2.9456E+11,0.808,0.11607,2063000,2017,6
2017-11-02T00:00:00Z,TED,united kingdom,guildford,51.23622,-0.570409,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,NA,2017,15
2017-11-04T00:00:00Z,TED,ghana,sunyani,7.3349414,-2.3123031,ghana,Developing economies,4457,1.29805E+11,0.596,-1.15388,70299,2017,1
2017-11-16T00:00:00Z,TED,france,valenciennes,50.357113,3.518332,france,Developed economies,44256,2.95918E+12,0.891,1.38964,NA,2017,3
2017-10-07T00:00:00Z,TED,united states,akron,41.0814447,-81.5190053,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,197633,2017,6
2017-12-01T00:00:00Z,TED,india,jaipur,26.9124336,75.7872709,india,Developing economies,7169,9.59684E+12,0.647,0.359807,2917000,2017,24
2017-10-07T00:00:00Z,TED,pakistan,lahore,31.5203696,74.3587473,pakistan,Developing economies,5249,1.09129E+12,0.56,-0.859978,11126285,2017,36
2017-12-25T00:00:00Z,TED,saudi arabia,riyadh,24.7135517,46.6752957,saudi arabia,Developing economies,53693,1.7772E+12,0.857,0.747155,5188286,2017,19
2017-11-25T00:00:00Z,TED,argentina,cÃ³rdoba,-31.4200833,-64.1887761,argentina,Developing economies,20843,9.18033E+11,0.83,0.232335,1452000,2017,13
2017-10-19T00:00:00Z,TED,united states,yakima,46.6020711,-120.5058987,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,133233,2017,22
2017-11-29T00:00:00Z,TED,panama,panama city,8.9823792,-79.5198696,panama,Developing economies,24472,1.00501E+11,0.795,0.119062,481993,2017,10
2017-11-11T00:00:00Z,TED,canada,mississauga,43.5890452,-79.6441198,canada,Developed economies,46723,1.70728E+12,0.922,1.05671,747651,2017,5
2017-10-12T00:00:00Z,TED,japan,fukuoka,33.5901838,130.4016888,japan,Developed economies,41959,5.3198E+12,0.915,2.30938,1538681,2017,33
2017-10-14T00:00:00Z,TED,united states,tucson,32.2226066,-110.9747108,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,530706,2017,27
2017-11-02T00:00:00Z,TED,united states,greenville,34.8526176,-82.3940104,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,467894,2017,44
2017-11-10T00:00:00Z,TED,hong kong,hong kong island,22.2781828,114.1586506,china,Developing economies,61500,4.559E+11,NA,NA,1252100,2017,62
2017-11-19T00:00:00Z,TED,italy,varese,45.8205989,8.8250576,italy,Developed economies,40981,2.48087E+12,0.883,1.11743,NA,2017,3
2017-09-12T00:00:00Z,TED,united states,wilmington,39.744655,-75.5483909,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,117525,2017,30
2017-09-19T00:00:00Z,TED,united states,wilmington,39.744655,-75.5483909,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,117525,2017,30
2017-10-17T00:00:00Z,TED,united states,wilmington,39.744655,-75.5483909,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,117525,2017,30
2017-11-11T00:00:00Z,TED,saudi arabia,riyadh,24.7135517,46.6752957,saudi arabia,Developing economies,53693,1.7772E+12,0.857,0.747155,5188286,2017,19
2017-09-28T00:00:00Z,TED,brazil,sÃ£o paulo,-23.5505199,-46.6333094,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,12252023,2017,47
2017-11-05T00:00:00Z,TED,united states,hanover,43.7022451,-72.2895526,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,67679,2017,27
2017-09-02T00:00:00Z,TED,india,bhopal,23.2599333,77.412615,india,Developing economies,7169,9.59684E+12,0.647,0.359807,1727000,2017,6
2017-11-22T00:00:00Z,TED,brazil,macaÃ©,-22.3233696,-41.9593241,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,239471,2017,1
2017-11-26T00:00:00Z,TED,china,tianjin,39.3433574,117.3616476,china,Developing economies,16782,2.32668E+13,0.758,0.691307,12784000,2017,19
2017-10-13T00:00:00Z,TED,south africa,cape town,-33.9248685,18.4240553,south africa,Developing economies,13464,7.67463E+11,0.705,0.268797,433688,2017,22
2017-10-20T00:00:00Z,TED,united states,wildwood,38.9917797,-74.8148894,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,35501,2017,2
2017-12-09T00:00:00Z,TED,united states,madison,43.0730517,-89.4012302,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,252551,2017,10
2017-10-29T00:00:00Z,TED,taiwan,taipei,25.0329694,121.5654177,china,Developing economies,50500,1.189E+12,NA,NA,6900273,2017,62
2017-09-23T00:00:00Z,TED,united states,friday harbor,48.5342662,-123.0171242,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,NA,2017,3
2017-11-11T00:00:00Z,TED,romania,oradea,47.0465005,21.9189438,romania,Developed economies,26596,5.20941E+11,0.816,0.713669,213830,2017,2
2017-10-21T00:00:00Z,TED,france,la rochelle,46.160329,-1.151139,france,Developed economies,44256,2.95918E+12,0.891,1.38964,76997,2017,5
2017-11-17T00:00:00Z,TED,argentina,santa fe,-31.6106578,-60.697294,argentina,Developing economies,20843,9.18033E+11,0.83,0.232335,489505,2017,5
2017-11-04T00:00:00Z,TED,united arab emirates,dubai,25.2048493,55.2707828,united arab emirates,Developing economies,73356,6.95942E+11,0.866,0.128674,1089000,2017,73
2017-11-18T00:00:00Z,TED,slovenia,krÅ¡ko,45.9589978,15.4921312,slovenia,Developed economies,36153,74706917047,0.902,1.4319,NA,2017,1
2017-12-20T00:00:00Z,TED,el salvador,santa tecla,13.6757837,-89.2894733,el salvador,Developing economies,7973,50931018430,0.667,-0.336211,138695,2017,1
2017-12-16T00:00:00Z,TED,india,jaipur,26.9124336,75.7872709,india,Developing economies,7169,9.59684E+12,0.647,0.359807,2917000,2017,24
2017-11-02T00:00:00Z,TED,india,meerut,28.9844618,77.7064137,india,Developing economies,7169,9.59684E+12,0.647,0.359807,1398000,2017,2
2017-10-16T00:00:00Z,TED,sweden,stockholm,59.3293235,18.0685808,sweden,Developed economies,51405,5.17014E+11,0.937,1.80773,789024,2017,29
2017-10-28T00:00:00Z,TED,united states,washington,47.7510741,-120.7401385,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,681170,2017,51
2017-11-18T00:00:00Z,TED,kenya,nairobi,-1.2920659,36.8219462,kenya,Developing economies,3258,1.63629E+11,0.579,-0.747829,3109861,2017,25
2017-12-22T00:00:00Z,TED,vietnam,ho chi minh city,10.8230989,106.6296638,vietnam,Developing economies,6858,6.48742E+11,0.693,-0.623084,8993082,2017,20
2017-11-11T00:00:00Z,TED,united kingdom,edinburgh,55.953252,-3.188267,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,482005,2017,26
2017-11-25T00:00:00Z,TED,peru,lima,-12.0463731,-77.042754,peru,Developing economies,13772,4.3306E+11,0.759,-0.598962,8852000,2017,21
2017-10-01T00:00:00Z,TED,united states,columbia,34.0007104,-81.0348144,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,120612,2017,19
2017-11-11T00:00:00Z,TED,china,nanchong,30.837793,106.110698,china,Developing economies,16782,2.32668E+13,0.758,0.691307,60542,2017,1
2017-10-13T00:00:00Z,TED,netherlands,the hague,52.0704978,4.3006999,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,514861,2017,48
2017-09-15T00:00:00Z,TED,united states,tucson,32.2226066,-110.9747108,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,530706,2017,27
2017-12-09T00:00:00Z,TED,pakistan,lahore,31.5203696,74.3587473,pakistan,Developing economies,5249,1.09129E+12,0.56,-0.859978,11126285,2017,36
2017-10-10T00:00:00Z,TED,united states,shreveport,32.5251516,-93.7501789,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,194920,2017,8
2017-11-29T00:00:00Z,TED,france,paris,48.856614,2.3522219,france,Developed economies,44256,2.95918E+12,0.891,1.38964,2229621,2017,55
2017-11-24T00:00:00Z,TED,pakistan,lahore,31.5203696,74.3587473,pakistan,Developing economies,5249,1.09129E+12,0.56,-0.859978,11126285,2017,36
2017-11-30T00:00:00Z,TED,netherlands,leiden,52.1601144,4.4970097,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,121562,2017,2
2017-12-16T00:00:00Z,TED,china,hangzhou,30.274084,120.15507,china,Developing economies,16782,2.32668E+13,0.758,0.691307,3007000,2017,22
2017-12-22T00:00:00Z,TED,iran,tehran,35.6891975,51.3889736,iran,Developing economies,21011,1.69506E+12,0.797,-0.158038,8693706,2017,22
2017-11-10T00:00:00Z,TED,south korea,incheon,37.4562557,126.7052062,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,2923047,2017,19
2017-12-26T00:00:00Z,TED,india,bhilwara,25.3407388,74.6313183,india,Developing economies,7169,9.59684E+12,0.647,0.359807,389911,2017,5
2017-09-22T00:00:00Z,TED,india,bengaluru,12.9715987,77.5945627,india,Developing economies,7169,9.59684E+12,0.647,0.359807,8425970,2017,105
2017-11-02T00:00:00Z,TED,united states,albuquerque,35.0843859,-106.650422,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,559277,2017,31
2017-11-10T00:00:00Z,TED,brazil,recife,-8.0522404,-34.9286096,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,1645727,2017,6
2017-11-03T00:00:00Z,TED,spain,aviles,43.5579523,-5.9246653,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,NA,2017,3
2017-11-03T00:00:00Z,TED,guatemala,guatemala city,14.6349149,-90.5068824,guatemala,Developing economies,8167,1.38142E+11,0.651,-0.616793,942348,2017,16
2017-11-02T00:00:00Z,TED,tunisia,tunis,36.8064948,10.1815316,tunisia,Developing economies,12047,1.37739E+11,0.739,-0.287626,2412500,2017,17
2017-11-02T00:00:00Z,TED,china,beijing,39.9041999,116.4073963,china,Developing economies,16782,2.32668E+13,0.758,0.691307,21516000,2017,89
2017-11-04T00:00:00Z,TED,china,beijing,39.9041999,116.4073963,china,Developing economies,16782,2.32668E+13,0.758,0.691307,21516000,2017,89
2017-10-28T00:00:00Z,TED,united states,san luis obispo,35.2827524,-120.6596156,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,62398,2017,3
2017-11-18T00:00:00Z,TED,egypt,cairo,30.0444196,31.2357116,egypt,Developing economies,11742,1.13243E+12,0.7,-0.319753,10230350,2017,53
2017-12-09T00:00:00Z,TED,united states,south pasadena,34.1161196,-118.1503488,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,25888,2017,4
2017-09-29T00:00:00Z,TED,united states,tucson,32.2226066,-110.9747108,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,530706,2017,27
2017-11-02T00:00:00Z,TED,united states,carrollton,32.9756415,-96.8899636,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,133351,2017,1
2017-11-03T00:00:00Z,TED,romania,braÈ™ov,45.6579755,25.6011977,romania,Developed economies,26596,5.20941E+11,0.816,0.713669,311044,2017,8
2017-11-07T00:00:00Z,TED,ecuador,quito,-0.1806532,-78.4678382,ecuador,Developing economies,11501,1.93049E+11,0.758,-0.933232,1805522,2017,13
2017-11-03T00:00:00Z,TED,nigeria,lagos,6.43753,3.42827,nigeria,Developing economies,5888,1.12378E+12,0.534,-1.90268,12550600,2017,20
2017-11-09T00:00:00Z,TED,uganda,kampala,0.3475964,32.5825197,uganda,Developing economies,1945,80075755458,0.528,-0.512514,1507114,2017,9
2017-11-02T00:00:00Z,TED,united arab emirates,dubai,25.2048493,55.2707828,united arab emirates,Developing economies,73356,6.95942E+11,0.866,0.128674,1089000,2017,73
2017-11-11T00:00:00Z,TED,singapore,singapore,1.2831593,103.8530435,singapore,Developing economies,96553,5.41878E+11,0.935,1.86534,NA,2017,96
2017-12-23T00:00:00Z,TED,japan,chiyoda city,35.6940309,139.7537719,japan,Developed economies,41959,5.3198E+12,0.915,2.30938,NA,2017,7
2017-11-02T00:00:00Z,TED,united states,huntsville,34.7303688,-86.5861037,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,193079,2017,15
2017-11-03T00:00:00Z,TED,united states,manchester,42.9956397,-71.4547891,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,110506,2017,20
2017-11-06T00:00:00Z,TED,brazil,sÃ£o paulo,-23.5505199,-46.6333094,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,12252023,2017,47
2017-10-21T00:00:00Z,TED,italy,siena,43.318809,11.3307574,italy,Developed economies,40981,2.48087E+12,0.883,1.11743,52625,2017,2
2017-09-21T00:00:00Z,TED,netherlands,heerenveen,52.9605613,5.9205217,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,NA,2017,2
2017-11-23T00:00:00Z,TED,netherlands,leeuwarden,53.2012334,5.7999133,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,107691,2017,6
2017-10-14T00:00:00Z,TED,czechia,prague,50.0755381,14.4378005,the czech republic,Developed economies,38020,4.02796E+11,0.891,1.6431,1294513,2017,25
2017-10-24T00:00:00Z,TED,chile,concepciÃ³n,-36.8201352,-73.0443904,chile,Developing economies,24249,4.47887E+11,0.847,4.43E-02,220746,2017,3
2017-11-01T00:00:00Z,TED,united states,pembroke,34.6801626,-79.1950373,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,18230,2017,10
2017-10-08T00:00:00Z,TED,armenia,yerevan,40.1872023,44.515209,armenia,Transition economies,9621,28331472880,0.76,NA,1076716,2017,30
2017-12-04T00:00:00Z,TED,portugal,lisbon,38.7222524,-9.1393366,portugal,Developed economies,32554,3.35319E+11,0.85,0.258555,505526,2017,17
2017-09-13T00:00:00Z,TED,israel,tel aviv-yafo,32.0852999,34.7817676,israel,Developed economies,38868,3.38666E+11,0.906,1.3146,441379,2017,19
2017-11-30T00:00:00Z,TED,united states,dallas,32.7766642,-96.7969879,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,1317929,2017,26
2017-11-10T00:00:00Z,TED,canada,toronto,43.653226,-79.3831843,canada,Developed economies,46723,1.70728E+12,0.922,1.05671,2956024,2017,56
2017-11-04T00:00:00Z,TED,russia,kazan,55.8304307,49.0660806,russia,Transition economies,25767,3.78363E+12,0.824,0.852045,1168745,2017,13
2017-11-08T00:00:00Z,TED,india,lucknow,26.8466937,80.946166,india,Developing economies,7169,9.59684E+12,0.647,0.359807,2695000,2017,6
2017-11-20T00:00:00Z,TED,brazil,viÃ§osa,-20.7473931,-42.8832763,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,NA,2017,2
2017-11-03T00:00:00Z,TED,aruba,noord,12.5765648,-70.03245,netherlands,Developing economies,39455,4157176527,0.934,1.30343,NA,2017,1
2017-11-20T00:00:00Z,TED,united states,santa clara,37.3541079,-121.9552356,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,125948,2017,27
2017-12-18T00:00:00Z,TED,united states,santa clara,37.3541079,-121.9552356,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,125948,2017,27
2017-11-04T00:00:00Z,TED,united states,chandler,33.3061605,-111.8412502,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,247477,2017,7
2017-11-02T00:00:00Z,TED,united kingdom,london,51.5141736,-0.1307411,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,8825001,2017,157
2017-11-19T00:00:00Z,TED,china,qingdao,36.067108,120.382609,china,Developing economies,16782,2.32668E+13,0.758,0.691307,2866000,2017,26
2017-11-03T00:00:00Z,TED,united states,norfolk,36.8507689,-76.2858726,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,245115,2017,5
2017-12-07T00:00:00Z,TED,united states,las vegas,36.1699412,-115.1398296,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,632912,2017,12
2017-11-03T00:00:00Z,TED,united states,rochester,43.1565779,-77.6088465,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,114011,2017,36
2017-11-25T00:00:00Z,TED,singapore,singapore,1.2831593,103.8530435,singapore,Developing economies,96553,5.41878E+11,0.935,1.86534,NA,2017,96
2017-11-04T00:00:00Z,TED,united states,snellville,33.857328,-84.0199108,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,19738,2017,3
2017-11-22T00:00:00Z,TED,netherlands,nijkerk,52.2224835,5.4835625,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,NA,2017,3
2017-11-04T00:00:00Z,TED,united states,rochester,43.1565779,-77.6088465,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,114011,2017,36
2017-12-21T00:00:00Z,TED,argentina,maipÃº,-32.9584934,-68.7895478,argentina,Developing economies,20843,9.18033E+11,0.83,0.232335,NA,2017,2
2017-11-02T00:00:00Z,TED,egypt,beni suef,29.0661274,31.0993845,egypt,Developing economies,11742,1.13243E+12,0.7,-0.319753,489450,2017,3
2017-12-16T00:00:00Z,TED,south korea,yeongi-gun,36.592881,127.2923268,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,NA,2017,1
2017-11-20T00:00:00Z,TED,australia,canberra,-35.2809368,149.1300092,australia,Developed economies,49654,1.22157E+12,0.938,8.63E-02,411667,2017,10
2017-10-26T00:00:00Z,TED,united states,richmond,37.5407246,-77.4360481,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,109813,2017,38
2017-12-13T00:00:00Z,TED,united states,richmond,37.5407246,-77.4360481,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,109813,2017,38
2017-11-08T00:00:00Z,TED,hong kong,new territories,22.3908295,113.9725126,china,Developing economies,61500,4.559E+11,NA,NA,3932700,2017,16
2017-11-12T00:00:00Z,TED,canada,toronto,43.653226,-79.3831843,canada,Developed economies,46723,1.70728E+12,0.922,1.05671,2956024,2017,56
2017-11-17T00:00:00Z,TED,lebanon,beirut,33.8937913,35.5017767,lebanon,Developing economies,12814,87286452031,0.73,8.03E-02,1846000,2017,23
2017-11-02T00:00:00Z,TED,united states,moline,41.5067003,-90.5151342,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,42231,2017,1
2017-12-29T00:00:00Z,TED,china,chengdu,30.572815,104.066801,china,Developing economies,16782,2.32668E+13,0.758,0.691307,8972000,2017,20
2017-10-24T00:00:00Z,TED,germany,jena,50.927054,11.5892372,germany,Developed economies,52574,4.34563E+12,0.939,2.07537,111099,2017,4
2017-11-01T00:00:00Z,TED,argentina,buenos aires,-34.6036844,-58.3815591,argentina,Developing economies,20843,9.18033E+11,0.83,0.232335,3054300,2017,40
2017-10-23T00:00:00Z,TED,united kingdom,edinburgh,55.953252,-3.188267,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,482005,2017,26
2017-11-15T00:00:00Z,TED,germany,stuttgart,48.7758459,9.1829321,germany,Developed economies,52574,4.34563E+12,0.939,2.07537,632743,2017,8
2017-11-05T00:00:00Z,TED,china,beijing,39.9041999,116.4073963,china,Developing economies,16782,2.32668E+13,0.758,0.691307,21516000,2017,89
